id,name,market_hash_name
39,AK-47 | Redline (Factory New),G1807209A023004
457,★ M9 Bayonet | Scorched (Field-Tested),G18FC0320AF013003
458,★ M9 Bayonet | Scorched (Well-Worn),G18FC0320AF013003
459,★ M9 Bayonet | Scorched (Battle-Scarred),G18FC0320AF013003
460,★ M9 Bayonet | Urban Masked (Factory New),G18FC03208F013003
461,★ M9 Bayonet | Urban Masked (Minimal Wear),G18FC03208F013003
462,★ M9 Bayonet | Urban Masked (Field-Tested),G18FC03208F013003
463,★ M9 Bayonet | Urban Masked (Well-Worn),G18FC03208F013003
464,★ M9 Bayonet | Urban Masked (Battle-Scarred),G18FC03208F013003
465,★ Paracord Knife | Urban Masked (Factory New),G188504208F013003
466,★ Paracord Knife | Urban Masked (Minimal Wear),G188504208F013003
467,★ Paracord Knife | Urban Masked (Field-Tested),G188504208F013003
468,★ Paracord Knife | Urban Masked (Well-Worn),G188504208F013003
469,★ Paracord Knife | Urban Masked (Battle-Scarred),G188504208F013003
470,★ Skeleton Knife | Boreal Forest (Factory New),G188D04204D3003
471,★ Skeleton Knife | Boreal Forest (Minimal Wear),G188D04204D3003
472,★ Skeleton Knife | Boreal Forest (Field-Tested),G188D04204D3003
473,★ Skeleton Knife | Boreal Forest (Well-Worn),G188D04204D3003
474,★ Skeleton Knife | Boreal Forest (Battle-Scarred),G188D04204D3003
475,★ Stiletto Knife | Crimson Web (Factory New),G188A04200C3003
476,★ Stiletto Knife | Crimson Web (Minimal Wear),G188A04200C3003
477,★ Stiletto Knife | Crimson Web (Field-Tested),G188A04200C3003
478,★ Stiletto Knife | Crimson Web (Well-Worn),G188A04200C3003
479,★ Stiletto Knife | Crimson Web (Battle-Scarred),G188A04200C3003
480,★ Talon Knife | Night Stripe (Factory New),G188B0420DF053003
481,★ Talon Knife | Night Stripe (Minimal Wear),G188B0420DF053003
482,★ Talon Knife | Night Stripe (Field-Tested),G188B0420DF053003
483,★ Talon Knife | Night Stripe (Well-Worn),G188B0420DF053003
484,★ Talon Knife | Night Stripe (Battle-Scarred),G188B0420DF053003
485,P2000 | Panther Camo (Factory New),G182020FB073004
486,P2000 | Panther Camo (Minimal Wear),G182020FB073004
487,P2000 | Panther Camo (Field-Tested),G182020FB073004
488,P2000 | Panther Camo (Well-Worn),G182020FB073004
489,P2000 | Panther Camo (Battle-Scarred),G182020FB073004
490,StatTrak™ G3SG1 | Stinger (Factory New),G180B20F4043004
491,StatTrak™ G3SG1 | Stinger (Minimal Wear),G180B20F4043004
492,StatTrak™ G3SG1 | Stinger (Field-Tested),G180B20F4043004
493,StatTrak™ G3SG1 | Stinger (Well-Worn),G180B20F4043004
494,StatTrak™ G3SG1 | Stinger (Battle-Scarred),G180B20F4043004
495,StatTrak™ Galil AR | Crimson Tsunami (Factory New),G180D2087053004
496,StatTrak™ Galil AR | Crimson Tsunami (Minimal Wear),G180D2087053004
497,StatTrak™ Galil AR | Crimson Tsunami (Field-Tested),G180D2087053004
498,StatTrak™ Galil AR | Crimson Tsunami (Well-Worn),G180D2087053004
499,StatTrak™ Galil AR | Crimson Tsunami (Battle-Scarred),G180D2087053004
500,StatTrak™ Galil AR | Kami (Factory New),G180D20B4023004
501,StatTrak™ Galil AR | Kami (Minimal Wear),G180D20B4023004
502,StatTrak™ Galil AR | Kami (Field-Tested),G180D20B4023004
503,StatTrak™ Galil AR | Kami (Well-Worn),G180D20B4023004
504,StatTrak™ Galil AR | Kami (Battle-Scarred),G180D20B4023004
505,StatTrak™ Galil AR | Rocket Pop (Factory New),G180D20DE033004
506,StatTrak™ Galil AR | Rocket Pop (Minimal Wear),G180D20DE033004
507,StatTrak™ Galil AR | Rocket Pop (Field-Tested),G180D20DE033004
508,StatTrak™ Galil AR | Rocket Pop (Well-Worn),G180D20DE033004
509,StatTrak™ Galil AR | Rocket Pop (Battle-Scarred),G180D20DE033004
510,StatTrak™ Galil AR | Stone Cold (Factory New),G180D20EE033004
511,StatTrak™ Galil AR | Stone Cold (Minimal Wear),G180D20EE033004
512,StatTrak™ Galil AR | Stone Cold (Field-Tested),G180D20EE033004
513,StatTrak™ Galil AR | Stone Cold (Well-Worn),G180D20EE033004
514,StatTrak™ Galil AR | Stone Cold (Battle-Scarred),G180D20EE033004
515,StatTrak™ Glock-18 | Moonrise (Factory New),G180420B6053004
516,StatTrak™ Glock-18 | Moonrise (Minimal Wear),G180420B6053004
517,StatTrak™ Glock-18 | Moonrise (Field-Tested),G180420B6053004
518,StatTrak™ Glock-18 | Moonrise (Well-Worn),G180420B6053004
519,StatTrak™ Glock-18 | Moonrise (Battle-Scarred),G180420B6053004
520,StatTrak™ Glock-18 | Royal Legion (Factory New),G18042094043004
521,StatTrak™ Glock-18 | Royal Legion (Minimal Wear),G18042094043004
522,StatTrak™ Glock-18 | Royal Legion (Field-Tested),G18042094043004
523,StatTrak™ Glock-18 | Royal Legion (Well-Worn),G18042094043004
524,StatTrak™ Glock-18 | Royal Legion (Battle-Scarred),G18042094043004
525,StatTrak™ M4A1-S | Basilisk (Factory New),G183C20FF023004
526,StatTrak™ M4A1-S | Basilisk (Minimal Wear),G183C20FF023004
527,StatTrak™ M4A1-S | Basilisk (Field-Tested),G183C20FF023004
528,StatTrak™ M4A1-S | Basilisk (Well-Worn),G183C20FF023004
529,StatTrak™ M4A1-S | Basilisk (Battle-Scarred),G183C20FF023004
530,StatTrak™ M4A1-S | Briefing (Factory New),G183C2097053004
531,StatTrak™ M4A1-S | Briefing (Minimal Wear),G183C2097053004
532,StatTrak™ M4A1-S | Briefing (Field-Tested),G183C2097053004
533,StatTrak™ M4A1-S | Briefing (Well-Worn),G183C2097053004
534,StatTrak™ M4A1-S | Briefing (Battle-Scarred),G183C2097053004
535,StatTrak™ M4A1-S | Golden Coil (Factory New),G183C20F1033004
536,StatTrak™ M4A1-S | Golden Coil (Minimal Wear),G183C20F1033004
537,StatTrak™ M4A1-S | Golden Coil (Field-Tested),G183C20F1033004
538,StatTrak™ M4A1-S | Golden Coil (Well-Worn),G183C20F1033004
539,StatTrak™ M4A1-S | Golden Coil (Battle-Scarred),G183C20F1033004
540,StatTrak™ M4A1-S | Hyper Beast (Factory New),G183C20AE033004
541,StatTrak™ M4A1-S | Hyper Beast (Minimal Wear),G183C20AE033004
542,StatTrak™ M4A1-S | Hyper Beast (Field-Tested),G183C20AE033004
543,StatTrak™ M4A1-S | Hyper Beast (Well-Worn),G183C20AE033004
544,StatTrak™ M4A1-S | Hyper Beast (Battle-Scarred),G183C20AE033004
545,StatTrak™ M4A1-S | Mecha Industries (Factory New),G183C20CB043004
546,StatTrak™ M4A1-S | Mecha Industries (Minimal Wear),G183C20CB043004
547,StatTrak™ M4A1-S | Mecha Industries (Field-Tested),G183C20CB043004
548,StatTrak™ M4A1-S | Mecha Industries (Well-Worn),G183C20CB043004
549,StatTrak™ M4A1-S | Mecha Industries (Battle-Scarred),G183C20CB043004
550,StatTrak™ M4A1-S | Player Two (Factory New),G183C20B2073004
551,StatTrak™ M4A1-S | Player Two (Minimal Wear),G183C20B2073004
552,StatTrak™ M4A1-S | Player Two (Field-Tested),G183C20B2073004
553,StatTrak™ M4A1-S | Player Two (Well-Worn),G183C20B2073004
554,StatTrak™ M4A1-S | Player Two (Battle-Scarred),G183C20B2073004
555,StatTrak™ M4A4 | Buzz Kill (Factory New),G181020F8043004
556,StatTrak™ M4A4 | Buzz Kill (Minimal Wear),G181020F8043004
557,StatTrak™ M4A4 | Buzz Kill (Field-Tested),G181020F8043004
558,StatTrak™ M4A4 | Buzz Kill (Well-Worn),G181020F8043004
559,StatTrak™ M4A4 | Buzz Kill (Battle-Scarred),G181020F8043004
560,StatTrak™ M4A4 | Desert-Strike (Factory New),G181020D0023004
561,StatTrak™ M4A4 | Desert-Strike (Minimal Wear),G181020D0023004
562,StatTrak™ M4A4 | Desert-Strike (Field-Tested),G181020D0023004
563,StatTrak™ M4A4 | Desert-Strike (Well-Worn),G181020D0023004
564,StatTrak™ M4A4 | Desert-Strike (Battle-Scarred),G181020D0023004
565,StatTrak™ M4A4 | Faded Zebra (Factory New),G181020B0013004
566,StatTrak™ M4A4 | Faded Zebra (Minimal Wear),G181020B0013004
567,StatTrak™ M4A4 | Faded Zebra (Field-Tested),G181020B0013004
568,StatTrak™ M4A4 | Faded Zebra (Well-Worn),G181020B0013004
569,StatTrak™ M4A4 | Faded Zebra (Battle-Scarred),G181020B0013004
570,StatTrak™ M4A4 | Spider Lily (Factory New),G181020C9083004
571,StatTrak™ M4A4 | Spider Lily (Minimal Wear),G181020C9083004
572,StatTrak™ M4A4 | Spider Lily (Field-Tested),G181020C9083004
573,StatTrak™ M4A4 | Spider Lily (Well-Worn),G181020C9083004
574,StatTrak™ M4A4 | Spider Lily (Battle-Scarred),G181020C9083004
575,UMP-45 | Mechanism (Factory New),G181820BD083004
576,UMP-45 | Mechanism (Minimal Wear),G181820BD083004
577,UMP-45 | Mechanism (Field-Tested),G181820BD083004
578,UMP-45 | Mechanism (Well-Worn),G181820BD083004
579,UMP-45 | Mechanism (Battle-Scarred),G181820BD083004
580,Tec-9 | Mummy's Rot (Factory New),G181E20E4093004
581,Tec-9 | Mummy's Rot (Minimal Wear),G181E20E4093004
582,Tec-9 | Mummy's Rot (Field-Tested),G181E20E4093004
583,Tec-9 | Mummy's Rot (Well-Worn),G181E20E4093004
584,Tec-9 | Mummy's Rot (Battle-Scarred),G181E20E4093004
585,XM1014 | Red Leather (Factory New),G181920DC023004
586,XM1014 | Red Leather (Minimal Wear),G181920DC023004
587,XM1014 | Red Leather (Field-Tested),G181920DC023004
588,XM1014 | Red Leather (Well-Worn),G181920DC023004
589,XM1014 | Red Leather (Battle-Scarred),G181920DC023004
590,StatTrak™ PP-Bizon | Night Riot (Factory New),G181A20B4053004
591,StatTrak™ PP-Bizon | Night Riot (Minimal Wear),G181A20B4053004
592,StatTrak™ PP-Bizon | Night Riot (Field-Tested),G181A20B4053004
593,StatTrak™ PP-Bizon | Night Riot (Well-Worn),G181A20B4053004
594,StatTrak™ PP-Bizon | Night Riot (Battle-Scarred),G181A20B4053004
595,P2000 | Ocean Foam (Factory New),G182020D3013004
596,P2000 | Ocean Foam (Minimal Wear),G182020D3013004
597,P2000 | Ocean Foam (Field-Tested),G182020D3013004
598,P2000 | Ocean Foam (Well-Worn),G182020D3013004
599,P2000 | Ocean Foam (Battle-Scarred),G182020D3013004
600,Sawed-Off | Orange DDPAT (Factory New),G181D20533004
601,Sawed-Off | Orange DDPAT (Minimal Wear),G181D20533004
602,Sawed-Off | Orange DDPAT (Field-Tested),G181D20533004
603,Sawed-Off | Orange DDPAT (Well-Worn),G181D20533004
604,Sawed-Off | Orange DDPAT (Battle-Scarred),G181D20533004
605,StatTrak™ XM1014 | Incinegator (Factory New),G181920D2063004
606,StatTrak™ XM1014 | Incinegator (Minimal Wear),G181920D2063004
607,StatTrak™ XM1014 | Incinegator (Field-Tested),G181920D2063004
608,StatTrak™ XM1014 | Incinegator (Well-Worn),G181920D2063004
609,StatTrak™ XM1014 | Incinegator (Battle-Scarred),G181920D2063004
610,★ Shadow Daggers | Stained (Factory New),G188404202B3003
611,★ Shadow Daggers | Stained (Minimal Wear),G188404202B3003
612,★ Shadow Daggers | Stained (Field-Tested),G188404202B3003
613,★ Shadow Daggers | Stained (Well-Worn),G188404202B3003
614,★ Shadow Daggers | Stained (Battle-Scarred),G188404202B3003
615,PP-Bizon | Anolis (Factory New),G181A20BD063004
616,PP-Bizon | Anolis (Minimal Wear),G181A20BD063004
617,PP-Bizon | Anolis (Field-Tested),G181A20BD063004
618,PP-Bizon | Anolis (Well-Worn),G181A20BD063004
619,PP-Bizon | Anolis (Battle-Scarred),G181A20BD063004
620,MP7 | Orange Peel (Factory New),G1821208D013004
621,MP7 | Orange Peel (Minimal Wear),G1821208D013004
622,MP7 | Orange Peel (Field-Tested),G1821208D013004
623,MP7 | Orange Peel (Well-Worn),G1821208D013004
624,MP7 | Orange Peel (Battle-Scarred),G1821208D013004
625,XM1014 | Ancient Lore (Factory New),G181920FD073004
626,XM1014 | Ancient Lore (Minimal Wear),G181920FD073004
627,XM1014 | Ancient Lore (Field-Tested),G181920FD073004
628,XM1014 | Ancient Lore (Well-Worn),G181920FD073004
629,XM1014 | Ancient Lore (Battle-Scarred),G181920FD073004
630,Five-SeveN | Neon Kimono (Factory New),G180320D0033004
631,Five-SeveN | Neon Kimono (Minimal Wear),G180320D0033004
632,Five-SeveN | Neon Kimono (Field-Tested),G180320D0033004
633,Five-SeveN | Neon Kimono (Well-Worn),G180320D0033004
634,Five-SeveN | Neon Kimono (Battle-Scarred),G180320D0033004
635,MAC-10 | Gold Brick (Factory New),G18112081083004
636,MAC-10 | Gold Brick (Minimal Wear),G18112081083004
637,MAC-10 | Gold Brick (Field-Tested),G18112081083004
638,MAC-10 | Gold Brick (Well-Worn),G18112081083004
639,MAC-10 | Gold Brick (Battle-Scarred),G18112081083004
640,StatTrak™ MAC-10 | Button Masher (Factory New),G18112095083004
641,StatTrak™ MAC-10 | Button Masher (Minimal Wear),G18112095083004
642,StatTrak™ MAC-10 | Button Masher (Field-Tested),G18112095083004
643,StatTrak™ MAC-10 | Button Masher (Well-Worn),G18112095083004
644,StatTrak™ MAC-10 | Button Masher (Battle-Scarred),G18112095083004
645,P90 | Desert Warfare (Factory New),G181320B7023004
646,P90 | Desert Warfare (Minimal Wear),G181320B7023004
647,P90 | Desert Warfare (Field-Tested),G181320B7023004
648,P90 | Desert Warfare (Well-Worn),G181320B7023004
649,P90 | Desert Warfare (Battle-Scarred),G181320B7023004
650,SG 553 | Tornado (Factory New),G182720653004
651,SG 553 | Tornado (Minimal Wear),G182720653004
652,SG 553 | Tornado (Field-Tested),G182720653004
653,SG 553 | Tornado (Well-Worn),G182720653004
654,SG 553 | Tornado (Battle-Scarred),G182720653004
655,StatTrak™ MAG-7 | Heat (Factory New),G181B20AF033004
656,StatTrak™ MAG-7 | Heat (Minimal Wear),G181B20AF033004
657,StatTrak™ MAG-7 | Heat (Field-Tested),G181B20AF033004
658,StatTrak™ MAG-7 | Heat (Well-Worn),G181B20AF033004
659,StatTrak™ MAG-7 | Heat (Battle-Scarred),G181B20AF033004
660,StatTrak™ MAG-7 | Firestarter (Factory New),G181B2081033004
661,StatTrak™ MAG-7 | Firestarter (Minimal Wear),G181B2081033004
662,StatTrak™ MAG-7 | Firestarter (Field-Tested),G181B2081033004
663,StatTrak™ MAG-7 | Firestarter (Well-Worn),G181B2081033004
664,StatTrak™ MAG-7 | Firestarter (Battle-Scarred),G181B2081033004
665,Tec-9 | Blast From the Past (Factory New),G181E2080083004
666,Tec-9 | Blast From the Past (Minimal Wear),G181E2080083004
667,Tec-9 | Blast From the Past (Field-Tested),G181E2080083004
668,Tec-9 | Blast From the Past (Well-Worn),G181E2080083004
669,Tec-9 | Blast From the Past (Battle-Scarred),G181E2080083004
670,SG 553 | Bulldozer (Factory New),G182720273004
671,SG 553 | Bulldozer (Minimal Wear),G182720273004
672,SG 553 | Bulldozer (Field-Tested),G182720273004
673,SG 553 | Bulldozer (Well-Worn),G182720273004
674,SG 553 | Bulldozer (Battle-Scarred),G182720273004
675,★ Ursus Knife | Ultraviolet (Factory New),G18870420623003
676,★ Ursus Knife | Ultraviolet (Minimal Wear),G18870420623003
677,★ Ursus Knife | Ultraviolet (Field-Tested),G18870420623003
678,★ Ursus Knife | Ultraviolet (Well-Worn),G18870420623003
679,★ Ursus Knife | Ultraviolet (Battle-Scarred),G18870420623003
680,P90 | Schematic (Factory New),G181320B2083004
681,P90 | Schematic (Minimal Wear),G181320B2083004
682,P90 | Schematic (Field-Tested),G181320B2083004
683,P90 | Schematic (Well-Worn),G181320B2083004
684,P90 | Schematic (Battle-Scarred),G181320B2083004
685,StatTrak™ PP-Bizon | Harvester (Factory New),G181A20D2043004
686,StatTrak™ PP-Bizon | Harvester (Minimal Wear),G181A20D2043004
687,StatTrak™ PP-Bizon | Harvester (Field-Tested),G181A20D2043004
688,StatTrak™ PP-Bizon | Harvester (Well-Worn),G181A20D2043004
689,StatTrak™ PP-Bizon | Harvester (Battle-Scarred),G181A20D2043004
690,PP-Bizon | Breaker Box (Factory New),G181A20BB083004
691,PP-Bizon | Breaker Box (Minimal Wear),G181A20BB083004
692,PP-Bizon | Breaker Box (Field-Tested),G181A20BB083004
693,PP-Bizon | Breaker Box (Well-Worn),G181A20BB083004
694,PP-Bizon | Breaker Box (Battle-Scarred),G181A20BB083004
695,AK-47 | B the Monster (Factory New),G1807208E013004
696,AK-47 | B the Monster (Minimal Wear),G1807208E013004
697,AK-47 | B the Monster (Field-Tested),G1807208E013004
698,AK-47 | B the Monster (Well-Worn),G1807208E013004
699,AK-47 | B the Monster (Battle-Scarred),G1807208E013004
700,StatTrak™ AK-47 | The Outsiders (Factory New),G180720713004
701,StatTrak™ AK-47 | The Outsiders (Minimal Wear),G180720713004
702,StatTrak™ AK-47 | The Outsiders (Field-Tested),G180720713004
703,StatTrak™ AK-47 | The Outsiders (Well-Worn),G180720713004
704,StatTrak™ AK-47 | The Outsiders (Battle-Scarred),G180720713004
705,AK-47 | The Outsiders (Factory New),G180720713004
706,AK-47 | The Outsiders (Minimal Wear),G180720713004
707,AK-47 | The Outsiders (Field-Tested),G180720713004
708,AK-47 | The Outsiders (Well-Worn),G180720713004
709,AK-47 | The Outsiders (Battle-Scarred),G180720713004
710,SG 553 | Hazard Pay (Factory New),G182720BC083004
711,SG 553 | Hazard Pay (Minimal Wear),G182720BC083004
712,SG 553 | Hazard Pay (Field-Tested),G182720BC083004
713,SG 553 | Hazard Pay (Well-Worn),G182720BC083004
714,SG 553 | Hazard Pay (Battle-Scarred),G182720BC083004
715,FAMAS | Prime Conspiracy (Factory New),G180A20E7073004
716,FAMAS | Prime Conspiracy (Minimal Wear),G180A20E7073004
717,FAMAS | Prime Conspiracy (Field-Tested),G180A20E7073004
718,FAMAS | Prime Conspiracy (Well-Worn),G180A20E7073004
719,FAMAS | Prime Conspiracy (Battle-Scarred),G180A20E7073004
720,Five-SeveN | Crimson Blossom (Factory New),G180320D9053004
721,Five-SeveN | Crimson Blossom (Minimal Wear),G180320D9053004
722,Five-SeveN | Crimson Blossom (Field-Tested),G180320D9053004
723,Five-SeveN | Crimson Blossom (Well-Worn),G180320D9053004
724,Five-SeveN | Crimson Blossom (Battle-Scarred),G180320D9053004
725,M4A1-S | Imminent Danger (Factory New),G183C20B1083004
726,M4A1-S | Imminent Danger (Minimal Wear),G183C20B1083004
727,M4A1-S | Imminent Danger (Field-Tested),G183C20B1083004
728,M4A1-S | Imminent Danger (Well-Worn),G183C20B1083004
729,M4A1-S | Imminent Danger (Battle-Scarred),G183C20B1083004
730,AK-47 | Crossfade (Factory New),G18072090073004
731,AK-47 | Crossfade (Minimal Wear),G18072090073004
732,AK-47 | Crossfade (Field-Tested),G18072090073004
733,AK-47 | Crossfade (Well-Worn),G18072090073004
734,AK-47 | Crossfade (Battle-Scarred),G18072090073004
735,MAC-10 | Red Filigree (Factory New),G181120E6053004
736,MAC-10 | Red Filigree (Minimal Wear),G181120E6053004
737,MAC-10 | Red Filigree (Field-Tested),G181120E6053004
738,MAC-10 | Red Filigree (Well-Worn),G181120E6053004
739,MAC-10 | Red Filigree (Battle-Scarred),G181120E6053004
740,MP9 | Green Plaid (Factory New),G182220EE023004
741,MP9 | Green Plaid (Minimal Wear),G182220EE023004
742,MP9 | Green Plaid (Field-Tested),G182220EE023004
743,MP9 | Green Plaid (Well-Worn),G182220EE023004
744,MP9 | Green Plaid (Battle-Scarred),G182220EE023004
745,Nova | Blaze Orange (Factory New),G182320A6013004
746,Nova | Blaze Orange (Minimal Wear),G182320A6013004
747,Nova | Blaze Orange (Field-Tested),G182320A6013004
748,Nova | Blaze Orange (Well-Worn),G182320A6013004
749,Nova | Blaze Orange (Battle-Scarred),G182320A6013004
750,P250 | Facets (Factory New),G182420CF013004
751,P250 | Facets (Minimal Wear),G182420CF013004
752,P250 | Facets (Field-Tested),G182420CF013004
753,P250 | Facets (Well-Worn),G182420CF013004
754,P250 | Facets (Battle-Scarred),G182420CF013004
755,P250 | Steel Disruption (Factory New),G182420E6013004
756,P250 | Steel Disruption (Minimal Wear),G182420E6013004
757,P250 | Steel Disruption (Field-Tested),G182420E6013004
758,P250 | Steel Disruption (Well-Worn),G182420E6013004
759,P250 | Steel Disruption (Battle-Scarred),G182420E6013004
760,StatTrak™ AK-47 | Wasteland Rebel (Factory New),G180720FC023004
761,StatTrak™ AK-47 | Wasteland Rebel (Minimal Wear),G180720FC023004
762,StatTrak™ AK-47 | Wasteland Rebel (Field-Tested),G180720FC023004
763,StatTrak™ AK-47 | Wasteland Rebel (Well-Worn),G180720FC023004
764,StatTrak™ AK-47 | Wasteland Rebel (Battle-Scarred),G180720FC023004
765,StatTrak™ Tec-9 | Jambiya (Factory New),G181E209B043004
766,StatTrak™ Tec-9 | Jambiya (Minimal Wear),G181E209B043004
767,StatTrak™ Tec-9 | Jambiya (Field-Tested),G181E209B043004
768,StatTrak™ Tec-9 | Jambiya (Well-Worn),G181E209B043004
769,StatTrak™ Tec-9 | Jambiya (Battle-Scarred),G181E209B043004
770,★ Stiletto Knife | Boreal Forest (Factory New),G188A04204D3003
771,★ Stiletto Knife | Boreal Forest (Minimal Wear),G188A04204D3003
772,★ Stiletto Knife | Boreal Forest (Field-Tested),G188A04204D3003
773,★ Stiletto Knife | Boreal Forest (Well-Worn),G188A04204D3003
774,★ Stiletto Knife | Boreal Forest (Battle-Scarred),G188A04204D3003
